TreeNum,Response,Easting,Northing,TreeDiam,Infest_Serv1,Infest_Serv2,Ind_DeadDist,DeadDist,SDI_20th,Neigh_SDI_1/4th,BA_20th,Neigh_1/4th,Neigh_1/2th,Neigh_1,Neigh_1.5,BA_Inf_20th,BA_Infest_1/4th,BA_Infest_1/2th,BA_Infest_1,BA_Infest_1.5,IND_BA_Infest_20th,IND_BA_Infest_1/4th,IND_BA_Infest_1/2th,IND_BA_Infest_1,IND_BA_Infest_1.5
185,0,766063.2667,4333816.885,11,15,24.128496,0,117.1964159,2.72942743,17.46114478,1.47258,10.25352,23.67036,34.071138,44.510094,0,0,0,0,0,0,0,0,0,0
186,0,766061.5179,4333815.064,7,15,24.128496,0,119.5089353,2.72942743,17.46114478,1.47258,10.25352,22.775904,32.102244,42.862986,0,0,0,0,0,0,0,0,0,0
187,0,766053.2773,4333821.499,16,15,24.128496,0,124.954427,6.612015508,16.73322477,3.89961,9.5445,23.86125,36.438174,56.890674,0,0,0,0,0,0,0,0,0,0
188,0,766052.8677,4333823.157,7,11,9.440874,0,123.480924,7.176149611,23.87336026,4.166856,13.831344,25.52472,36.78723,57.817854,0,0,0,0,0,0,0,0,0,0
189,0,766051.1602,4333822.442,6,11,9.440874,0,124.3001616,7.176149611,19.29371813,4.166856,11.055258,24.559362,36.78723,55.745334,0,0,0,0,0,0,0,0,0,0
190,0,766049.9169,4333822.779,15,11,9.440874,0,124.0555823,9.631126711,18.85323147,5.69943,10.858914,21.739644,37.136286,56.405268,0,0,0,0,0,0,0,0,0,0
191,0,766048.2562,4333826.13,7,11,9.440874,0,120.8608736,11.03968221,20.34973179,6.40845,11.818818,20.954268,39.579678,67.236912,0,0,0,0,0,0,0,0,0,0
194,0,766044.1171,4333828.09,5,11,9.440874,0,119.3784686,9.624892006,22.10138905,5.61762,12.860532,20.39796,45.535446,73.754442,0,0,0,0,0,0,0,0,0,0
195,0,766044.9333,4333828.931,16,11,9.440874,0,118.4403214,9.624892006,22.10138905,5.61762,12.860532,21.183336,47.111652,73.754442,0,0,0,0,0,0,0,0,0,0
196,0,766043.0567,4333829.532,9,11,9.440874,0,118.0934928,8.552294164,22.10138905,4.832244,12.860532,20.747016,47.111652,73.841706,0,0,0,0,0,0,0,0,0,0
197,0,766041.2306,4333829.412,7,11,9.440874,0,118.4828479,8.552294164,20.38531708,4.832244,11.791548,18.974466,42.535746,73.841706,0,0,0,0,0,0,0,0,0,0
199,0,766039.7993,4333833.826,14,11,9.440874,0,114.3648206,8.462939086,21.93895905,4.886784,12.511476,23.80671,55.608984,81.929988,0,0,0,0,0,0,0,0,0,0
200,0,766039.0882,4333838.221,12,11,9.440874,0,110.1700496,6.278613571,20.41526193,3.670542,11.518848,26.004672,65.409822,93.950604,0,0,0,0,0,0,0,0,0,0
201,0,766052.319,4333835.636,13,11,9.440874,0,111.058055,3.239700443,27.64787879,1.99071,15.974766,33.962058,70.782012,94.370562,0,0,0,0,0,0,0,0,0,0
202,0,766057.8963,4333839.301,14,11,9.440874,0,107.1638056,9.228361743,29.70478051,5.394006,17.829126,36.803592,83.55528,116.901036,0,0,0,0,0,0,0,0,0,0
203,0,766060.9957,4333837.125,6,11,9.440874,0,109.3329457,8.704733269,30.27122778,5.01768,17.447346,35.091036,67.885938,117.495522,0,0,0,0,0,0,0,0,0,0
204,0,766062.535,4333837.012,13,11,9.440874,0,109.4752967,9.145219925,26.27520294,5.214024,15.123942,33.111234,69.59304,122.671368,0,0,0,0,0,0,0,0,0,0
205,0,766063.326,4333837.983,7,11,9.440874,0,108.5283415,10.48516162,25.71106884,5.9994,14.856696,33.111234,73.967148,122.671368,0,0,0,0,0,0,0,0,0,0
206,0,766064.6787,4333836.127,9,15,24.128496,0,109.7982077,11.27146134,28.61873295,6.610248,16.700148,29.184354,65.268018,124.220304,0,0,0,0,0,0,0,0,0,0
207,0,766064.226,4333842.224,8,11,9.440874,0,104.3251984,11.23856695,29.78711453,6.46299,17.9982,40.234158,96.901218,128.234448,0,0,0,0,0,0,0,0,0,0
208,0,766034.9947,4333838.521,8,11,9.440874,0,110.7154668,7.822006402,19.85112783,4.461372,11.251602,22.421394,56.765232,94.266936,0,0,0,0,0,0,0,0,0,0
209,0,766049.3897,4333859.693,22,11,9.440874,0,87.36485526,10.10085307,54.61428372,6.719328,38.597958,60.844824,141.569478,197.702046,0,0,0,0,0,0,0,0,0,0
210,0,766030.8021,4333836.022,8,11,9.440874,0,114.1408677,6.105934433,16.76336525,3.392388,9.51723,19.247166,41.515848,76.00149,0,0,0,0,0,0,0,0,0,0
211,0,766032.4683,4333837.459,10,11,9.440874,0,112.336032,7.445876124,17.32749936,4.177764,9.784476,19.514412,45.611802,91.414494,0,0,0,0,0,0,0,0,0,0
212,0,766032.2943,4333838.055,13,11,9.440874,0,111.8003629,6.601454731,16.76336525,3.73599,9.51723,19.68894,45.944496,92.074428,0,0,0,0,0,0,0,0,0,0
213,0,766027.9401,4333843.317,12,11,9.440874,0,107.9059062,8.300426168,20.02875136,4.630446,13.58046,18.374526,53.34012,94.250574,0,0,0,0,0,0,0,0,0,0
214,0,766023.3997,4333846.404,8,11,9.440874,0,106.4203371,2.737884565,21.2203435,1.483488,14.354928,16.329276,53.14923,100.76265,0,0,0,0,0,0,0,0,0,0
215,0,766026.4716,4333846.813,8,11,9.440874,0,105.0246171,5.077826256,20.6562094,2.814264,14.087682,18.167274,63.113688,109.319976,0,0,0,0,0,0,0,0,0,0
216,0,766031.7544,4333848.046,10,11,9.440874,0,102.2890625,4.378854819,20.87317275,2.465208,14.022234,28.404432,84.50973,123.598548,0,0,0,0,0,0,0,0,0,0
217,0,766028.8105,4333856.699,34,11,9.440874,0,94.91058878,7.973340092,18.31484873,6.746598,12.887802,44.09559,104.940414,156.507984,0,0,0,0,0,0,0,0,0,0
218,0,766033.5982,4333847.554,12,11,9.440874,0,102.2768494,4.378854819,20.87317275,2.465208,14.022234,29.217078,84.498822,127.290906,0,0,0,0,0,0,0,0,0,0
221,0,766278.97,4333873.012,8,9,13.378662,0,52.42229234,2.467192988,35.98812652,1.101708,24.537546,54.550908,119.366244,171.69192,0,0,0,0,0,0,0,0,0,0
222,0,766284.2849,4333888.264,26,9,13.378662,0,52.33013459,24.39808096,63.39275349,18.663588,48.04974,69.309432,150.350418,202.757904,0,0,0,0,0,0,0,0,0,0
223,0,766285.6969,4333890.344,28,9,13.378662,0,53.38258926,35.43835383,62.8174295,26.56098,47.771586,73.945332,152.095698,206.177562,0,0,0,0,0,0,0,0,0,0
224,0,766290.9731,4333887.21,16,9,13.378662,0,59.09820628,17.2014905,66.08616459,13.635,51.24033,68.485878,136.093662,183.014424,0,0,0,0,0,0,0,0,0,0
225,0,766291.015,4333882.351,28,9,13.378662,0,60.21163677,7.910593519,68.45381341,5.939406,52.511112,73.050876,108.932742,171.953712,0,0,0,0,0,0,0,0,0,0
226,0,766297.0259,4333877.443,7,9,13.378662,0,67.36403164,13.25278033,39.80933787,11.224332,29.707938,68.976738,91.16361,142.616646,0,0,0,0,0,0,0,0,0,0
227,0,766304.6433,4333876.523,35,9,13.378662,0,74.91386999,8.032562321,29.56266958,6.948396,21.603294,49.402332,84.242484,112.16151,0,0,0,0,0,0,0,0,0,0
228,0,766289.2354,4333874.416,6,9,13.378662,0,61.09110505,2.220915003,41.25402868,1.178064,28.709856,77.866758,100.260882,139.655124,0,0,0,0,0,0,0,0,0,0
229,0,766283.7311,4333870.97,6,9,13.378662,0,57.58348156,5.533530181,41.33992076,2.846988,27.564516,63.43002,111.681558,153.846432,0,0,0,0,0,0,0,0,0,0
230,0,766286.8102,4333869.65,12,9,13.378662,0,60.9227951,4.689108787,30.445665,2.405214,18.73449,60.452136,104.596812,130.890546,0,0,0,0,0,0,0,0,0,0
231,0,766287.4106,4333865.082,5,9,13.378662,0,63.68782122,5.716815914,38.50293022,2.89062,23.07042,58.837752,104.296842,137.844396,0,0,0,0,0,0,0,0,0,0
232,0,766283.6658,4333864.466,10,9,13.378662,0,60.84786387,8.48880052,26.70157646,4.49955,13.945878,55.832598,111.463398,144.487368,0,0,0,0,0,0,0,0,0,0
233,0,766283.3892,4333860.022,8,9,13.378662,0,63.18052432,10.6451769,34.26447775,5.612166,18.183636,48.75876,102.120696,143.478378,0,0,0,0,0,0,0,0,0,0
234,0,766281.3245,4333866.091,6,9,13.378662,0,57.99876068,10.40375588,35.51299406,5.34492,21.73419,52.41294,115.172118,158.389614,0,0,0,0,0,0,0,0,0,0
235,0,766282.6254,4333859.165,5,9,13.378662,0,63.09447782,10.1294912,35.80787058,5.306742,18.974466,49.129632,99.715482,143.478378,0,0,0,0,0,0,0,0,0,0
236,0,766279.2362,4333864.485,9,9,13.378662,0,57.19005619,9.559735541,37.40468289,4.995864,22.808628,49.680486,112.43421,162.998244,0,0,0,0,0,0,0,0,0,0
237,0,766277.4204,4333858.775,13,9,13.378662,0,59.33244029,9.248517886,40.61453089,4.914054,21.532392,50.4495,104.400468,156.104388,0,0,0,0,0,0,0,0,0,0
238,0,766274.9277,4333867.284,4,9,13.378662,0,52.05895285,6.567913283,36.41482231,3.392388,22.099608,44.308296,121.825998,175.051584,0,0,0,0,0,0,0,0,0,0
240,0,766274.7205,4333869.079,5,9,13.378662,0,50.85153711,3.871127725,32.11557878,1.892538,19.896192,52.614738,133.819344,179.098452,0,0,0,0,0,0,0,0,0,0
241,0,766269.5756,4333864.316,10,9,13.378662,1,49.79259073,4.408984383,44.81400796,2.187054,26.468262,34.343838,127.847214,189.85374,0,0,0,0,0,0,0,0,0,0
244,0,766268.8834,4333875.38,37,9,13.378662,1,42.5103701,11.43186798,21.47721656,8.966376,13.967694,60.986628,131.76864,218.983554,0,0,0,0,2.405214,0,0,0,0,1
247,0,766263.8693,4333870.947,6,9,13.378662,1,41.11884135,10.86773387,29.36560642,8.69913,18.401796,42.612102,132.892164,240.27597,0,0,0,0,4.019598,0,0,0,0,1
248,0,766253.8602,4333851.104,14,9,13.378662,0,50.31715174,8.29124391,47.24086915,4.564998,29.413422,58.46688,120.435228,172.297314,0,0,0,0,0,0,0,0,0,0
249,0,766253.9234,4333868.175,7,9,13.378662,1,36.47202283,2.708212955,37.13984881,1.276236,23.855796,55.843506,151.468488,242.632098,0,0,0,0,9.266346,0,0,0,0,1
252,0,766255.9592,4333864.046,8,9,13.378662,1,41.02489353,4.041569404,38.99824341,1.876176,23.659452,43.82289,130.028814,230.426046,0,0,0,0,4.215942,0,0,0,0,1
253,0,766258.6041,4333863.327,6,9,13.378662,1,43.1451429,4.370305094,39.15660618,2.012526,23.34312,44.717346,138.44979,212.989608,0,0,0,0,2.405214,0,0,0,0,1
254,0,766257.624,4333858.423,5,9,13.378662,1,46.64353982,9.53067979,31.81681804,4.914054,16.340184,58.363254,119.098998,197.260272,0,0,0,0,0,0,0,0,0,0
255,0,766254.6971,4333852.731,5,9,13.378662,1,49.43799234,9.624600359,40.81867582,5.164938,23.844888,56.33982,119.420784,175.471542,0,0,0,0,0,0,0,0,0,0
256,0,766254.6705,4333852.39,9,9,13.378662,1,49.70259302,9.624600359,46.52479719,5.164938,28.889838,56.20347,117.255546,175.820598,0,0,0,0,0,0,0,0,0,0
257,0,766259.2232,4333859.616,7,9,13.378662,1,46.52419238,8.182874343,30.32120019,4.210488,15.592986,58.117824,118.59723,203.76144,0,0,0,0,0,0,0,0,0,0
258,0,766260.459,4333857.429,6,9,13.378662,1,49.02694606,13.89495907,33.73089594,7.41744,17.545518,55.674432,106.074846,189.711936,0,0,0,0,0,0,0,0,0,0
259,0,766258.9212,4333855.955,5,9,13.378662,1,49.42413105,11.81920306,30.40826254,6.310278,15.631164,54.872694,105.840324,185.905044,0,0,0,0,0,0,0,0,0,0
260,0,766257.4991,4333854.356,13,9,13.378662,1,49.81791227,11.70745209,43.61560529,6.250284,25.208388,58.619592,105.747606,180.74556,0,0,0,0,0,0,0,0,0,0
261,0,766261.2613,4333852.92,10,9,13.378662,0,53.23826488,16.78418812,54.15950402,9.064548,34.076592,65.47527,97.0812,176.49144,0,0,0,0,0,0,0,0,0,0
262,0,766261.1549,4333851.586,12,9,13.378662,0,54.27706129,16.22005402,53.70712088,8.797302,33.86934,64.92987,95.488632,164.230848,0,0,0,0,0,0,0,0,0,0
263,0,766266.334,4333851.929,9,9,13.378662,0,56.90720003,13.71895318,50.8663053,7.406532,29.462508,64.815336,87.86394,154.980864,0,0,0,0,0,0,0,0,0,0
264,0,766264.2211,4333851.065,4,9,13.378662,0,56.40658931,15.011804,59.77874202,8.115552,37.403532,62.808264,88.84566,147.787038,0,0,0,0,0,0,0,0,0,0
265,0,766260.7207,4333848.578,6,9,13.378662,0,56.3522142,12.19777577,52.32107861,6.615702,33.122142,59.683122,92.625282,145.627254,0,0,0,0,0,0,0,0,0,0
266,0,766256.0892,4333838.183,6,15,24.128496,0,61.73805135,15.45567539,54.03778111,12.184236,37.425348,56.25801,80.386506,117.528246,0,0,0,0,0,0,0,0,0,0
267,0,766252.8711,4333842.016,6,15,24.128496,0,57.19946436,6.125891479,53.40700395,4.205034,36.089118,58.254174,95.06322,141.01317,0,0,0,0,0,0,0,0,0,0
268,0,766244.7394,4333850.5,8,9,13.378662,1,46.52353409,4.743929663,39.20518252,2.192508,23.15223,63.070056,142.038522,178.689402,0,0,0,0,0,0,0,0,0,0
269,0,766241.2437,4333847.536,5,15,24.128496,1,44.33308289,6.330112434,33.64500645,3.305124,20.365236,65.235294,127.536336,175.97331,0,0,0,0,0,0,0,0,0,0
270,0,766240.9993,4333853.653,9,15,24.128496,1,42.02047786,7.998789815,41.70727371,4.22685,26.004672,65.80251,148.51242,192.38985,0,0,0,0,2.296134,0,0,0,0,1
272,0,766242.6447,4333856.625,5,9,13.378662,1,40.07242907,4.985913317,39.79101476,2.50884,23.61582,58.750488,155.76624,199.992726,0,0,0,0,7.848306,0,0,0,0,1
274,0,766249.0089,4333856.165,6,9,13.378662,1,43.44648494,5.455380872,35.81475603,2.797902,19.896192,56.645244,149.379606,189.82647,0,0,0,0,1.068984,0,0,0,0,1
275,0,766230.3733,4333857.667,6,15,24.128496,1,30.71175903,6.740465269,62.5230987,3.610548,42.372126,85.00059,133.339392,227.508156,0,0,0,2.296134,20.637936,0,0,0,1,1
277,0,766241.0606,4333873.992,5,9,13.378662,1,24.22160142,8.459025127,55.25432968,5.852142,37.621692,88.57296,166.385178,237.778038,0,0,4.019598,13.378662,14.605812,0,0,1,1,1
281,0,766241.454,4333866.259,8,9,13.378662,1,30.91644109,8.28783889,54.9583169,4.728618,35.712792,71.207424,164.73807,229.12254,0,0,0,9.266346,14.605812,0,0,0,1,1
282,0,766238.0792,4333863.642,17,9,13.378662,1,31.83257364,8.858558234,67.54570206,5.1813,44.411922,72.750906,167.503248,219.294432,0,0,0,8.197362,14.605812,0,0,0,1,1
283,0,766243.3317,4333865.085,7,9,13.378662,1,32.8753775,4.939991997,46.62218563,2.792448,29.36979,64.706256,161.918352,228.19536,0,0,0,4.215942,14.605812,0,0,0,1,1
284,0,766238.2946,4333860.834,7,9,13.378662,1,34.53246449,9.908067871,57.42442065,5.688522,36.629064,74.916144,159.518592,221.748732,0,0,0,1.068984,14.605812,0,0,0,1,1
285,0,766243.7242,4333861.951,5,9,13.378662,1,35.78464835,7.48964269,40.68445321,4.106862,24.232122,67.564152,166.516074,213.164136,0,0,0,1.068984,10.493496,0,0,0,1,1
286,0,766237.0824,4333857.525,12,15,24.128496,1,37.27704464,9.960187596,55.89751923,5.579442,36.503622,76.688694,147.634326,217.265544,0,0,0,0,10.493496,0,0,0,0,1
287,0,766231.9583,4333853.702,6,15,24.128496,1,33.41072821,8.371063716,52.8914478,4.592268,34.583814,85.65507,137.926206,209.319066,0,0,0,1.22715,9.222714,0,0,0,1,1
288,0,766229.3967,4333851.646,13,15,24.128496,1,31.84699245,8.636902009,45.42947026,4.66317,29.686122,79.170264,138.515238,215.891136,0,0,0,1.22715,11.213424,0,0,0,1,1
289,0,766221.2072,4333852.837,10,15,24.128496,1,24.06127788,4.952094151,44.60891109,2.557926,30.667842,81.559116,150.459498,217.680048,0,0,1.22715,12.784176,18.619956,0,0,1,1,1
291,0,766216.3216,4333851.764,9,15,24.128496,1,20.72680074,2.28490805,31.01222151,1.183518,21.783276,90.629118,153.44829,212.362398,0,0,1.22715,12.784176,22.492296,0,0,1,1,1
292,0,766224.3616,4333856.63,11,15,24.128496,1,25.27025099,6.071787888,67.17279341,3.234222,46.0863,84.220668,142.45848,224.95023,0,0,1.22715,5.203116,23.277672,0,0,1,1,1
293,0,766213.5042,4333861.161,29,15,24.128496,1,13.52774785,7.648907511,72.0889493,5.983038,50.247702,85.993218,169.706664,243.401112,0,1.22715,6.59934,17.403714,37.965294,0,1,1,1,1
294,0,766213.1238,4333873.347,12,15,24.128496,1,14.86503316,20.41459153,88.58750793,14.131314,62.633736,94.479642,165.141666,260.313966,0,1.22715,6.2721,26.162838,37.507158,0,1,1,1,1
295,0,766218.2537,4333871.724,18,15,24.128496,1,18.76251018,39.87184694,87.06879624,27.826308,61.52112,93.61791,164.65626,243.019332,0,0,2.296134,26.162838,32.162238,0,0,1,1,1
296,0,766219.0043,4333873.393,17,15,24.128496,1,20.08203092,42.93554655,86.62830959,30.040632,61.324776,98.624682,165.043494,240.445044,0,0,5.246748,26.162838,32.162238,0,0,1,1,1
297,0,766222.558,4333872.258,26,9,13.378662,1,21.31703704,41.50453398,94.81636167,29.053458,67.116924,96.67215,158.755032,245.282742,0,0,5.246748,19.978002,26.162838,0,0,1,1,1
298,0,766224.4681,4333864.891,18,15,24.128496,1,23.84640773,26.63593548,98.20223292,19.476234,67.76595,83.511648,156.791592,240.76683,0,0,1.22715,15.696612,26.162838,0,0,1,1,1
299,0,766234.2237,4333867.412,16,9,13.378662,1,26.99662491,10.97779512,80.17133655,7.401078,53.890974,84.106134,162.58374,235.77642,0,0,0,14.605812,18.581778,0,0,0,1,1
300,0,766208.7416,4333856.434,16,15,24.128496,1,12.0200626,7.648907511,37.89272669,5.983038,26.931852,86.069574,170.57385,236.289096,0,1.22715,12.784176,21.423312,28.382616,0,1,1,1,1
301,0,766198.9199,4333866.531,20,15,24.128496,1,2.103190218,10.42874816,47.3840378,6.92658,33.645726,69.936642,194.424192,250.63857,1.22715,12.784176,18.783576,26.768232,37.74168,1,1,1,1,1
302,0,766198.3474,4333866.742,10,15,24.128496,1,2.69587404,15.35298396,47.3840378,10.902546,33.645726,68.540418,195.994944,250.63857,5.203116,12.784176,18.783576,26.768232,37.74168,1,1,1,1,1
303,0,766199.4433,4333867.782,17,15,24.128496,1,2.749038306,10.42874816,48.22845919,6.92658,34.0875,76.203288,198.394704,259.075908,1.22715,12.784176,18.783576,26.768232,37.74168,1,1,1,1,1
304,0,766211.6449,4333874.756,6,15,24.128496,1,14.52066541,19.41459153,85.15117566,13.585914,60.010362,95.870412,167.999562,270.60021,0,1.22715,6.2721,28.398978,37.507158,0,1,1,1,1
305,0,766212.4896,4333871.171,18,15,24.128496,1,13.23754616,15.86981875,83.58169299,10.946178,59.159538,88.234812,173.49174,248.89329,0,1.22715,5.203116,28.398978,40.146894,0,1,1,1,1
306,0,766162.3298,4333868.098,20,15,24.128496,1,7.434814091,15.20514904,88.7578773,11.677014,62.235594,80.93736,138.755214,192.793446,2.1816,10.684386,13.984056,25.541082,26.768232,1,1,1,1,1
307,0,766165.8555,4333878.814,10,15,24.128496,1,11.54259244,20.00096103,42.24559527,13.302306,29.718846,78.990282,150.2577,199.092816,0,3.948696,11.34432,22.901346,26.768232,0,1,1,1,1
308,0,766166.4381,4333879.257,23,15,24.128496,1,11.78289888,20.00096103,39.67690127,13.302306,27.95175,71.458308,155.08449,197.865666,0,2.1816,11.34432,22.901346,26.768232,0,1,1,1,1
309,0,766169.2039,4333883.385,21,15,24.128496,1,15.44213199,18.41323387,33.84541021,12.293316,23.04315,68.589504,168.817662,199.594584,0,2.1816,10.684386,22.901346,24.128496,0,1,1,1,1
310,0,766169.0205,4333881.11,5,15,24.128496,1,13.17794568,23.04291854,42.4784587,15.483906,29.920644,69.953004,164.127222,199.610946,0,2.1816,15.320286,24.128496,26.768232,0,1,1,1,1
311,0,766168.4644,4333878.633,15,15,24.128496,1,10.758684,20.00096103,50.77948571,13.302306,35.53281,76.432356,157.26609,198.002016,0,9.76266,20.141622,24.128496,26.768232,0,1,1,1,1
312,0,766174.8411,4333886.499,20,15,24.128496,1,19.22860329,7.825729498,29.13421894,5.383098,19.858014,73.945332,156.99339,206.755686,0,0,12.342402,24.128496,24.128496,0,0,1,1,1
313,0,766170.0446,4333879.445,13,15,24.128496,1,11.49544475,20.00096103,48.6532443,13.302306,34.136586,72.112788,164.039958,203.614182,0,8.366436,20.141622,24.128496,26.768232,0,1,1,1,1
314,0,766171.6944,4333880.887,11,15,24.128496,1,13.07738083,19.75317556,42.49048258,13.078692,29.162538,77.834034,163.494558,208.593684,0,6.332094,21.537846,24.128496,26.768232,0,1,1,1,1
315,0,766171.1657,4333878.187,12,15,24.128496,1,10.32965451,20.00096103,51.34361982,13.302306,35.800056,70.045722,163.761804,212.880528,0,9.76266,22.901346,24.128496,26.768232,0,1,1,1,1
316,0,766170.2593,4333876.538,10,15,24.128496,1,8.599322078,20.00096103,56.26981971,13.302306,38.990646,72.816354,159.671304,215.580258,0,9.76266,22.901346,24.128496,26.768232,0,1,1,1,1
317,0,766167.9513,4333873.678,21,15,24.128496,1,6.004881899,21.62983974,66.15338418,14.600358,45.529992,84.324294,152.352036,203.92506,2.1816,11.34432,22.901346,26.768232,26.768232,1,1,1,1,1
318,0,766170.7601,4333875.118,12,15,24.128496,1,7.234019257,19.75317556,60.48236998,13.078692,41.494032,71.049258,159.12045,213.709536,2.1816,11.34432,22.901346,24.128496,26.768232,1,1,1,1,1
319,0,766178.4621,4333868.883,15,15,24.128496,1,4.692997959,11.1262257,77.94164956,7.613784,52.952886,78.024924,155.90259,227.469978,4.41774,22.901346,24.128496,26.768232,26.768232,1,1,1,1,1
320,0,766174.3338,4333864.607,19,15,24.128496,1,2.032224419,27.04237441,86.77588074,17.9982,59.58495,79.27389,131.599566,217.483704,11.34432,22.901346,25.541082,26.768232,26.768232,1,1,1,1,1
321,0,766182.8729,4333856.135,18,15,24.128496,1,5.427028594,14.77653006,78.31055164,9.800838,54.152766,88.387524,133.693902,195.55317,7.766496,25.541082,26.768232,26.768232,26.768232,1,1,1,1,1
322,0,766172.6582,4333860.535,7,15,24.128496,1,1.176787576,34.68804771,72.11005324,23.092236,49.233258,74.03805,128.916198,197.576604,11.34432,18.92538,25.541082,26.768232,26.768232,1,1,1,1,1
323,0,766172.388,4333860.179,6,15,24.128496,1,1.267100564,31.64609021,70.77011155,20.910636,48.447882,79.279344,129.837924,190.486404,9.16272,18.92538,25.541082,26.768232,26.768232,1,1,1,1,1
324,0,766173.4261,4333859.044,15,15,24.128496,1,2.791412512,43.48977707,70.77011155,29.773386,48.447882,72.969066,129.052548,186.586794,9.16272,18.92538,25.541082,26.768232,26.768232,1,1,1,1,1
325,0,766176.6165,4333852.662,7,15,24.128496,1,6.493119224,18.59214609,71.04278583,12.615102,48.600594,80.675568,134.501094,165.845232,1.58166,21.565116,25.541082,26.768232,26.768232,1,1,1,1,1
326,0,766170.8216,4333858.923,18,15,24.128496,1,2.51388722,39.55995143,74.47536119,27.27,51.960258,80.675568,127.819944,176.84595,6.92658,17.529156,25.541082,26.768232,26.768232,1,1,1,1,1
327,0,766170.7374,4333857.254,13,15,24.128496,1,4.133246404,34.2805706,67.64387013,23.386752,46.506258,78.270354,127.819944,173.13723,4.74498,17.529156,25.541082,26.768232,26.768232,1,1,1,1,1
328,0,766170.1583,4333856.829,16,15,24.128496,1,4.707941122,31.5916488,63.26197094,21.805092,43.539282,78.270354,127.819944,171.157428,3.16332,15.347556,25.541082,26.768232,26.768232,1,1,1,1,1
329,0,766172.896,4333851.694,26,15,24.128496,1,8.877663262,22.34731984,61.61403767,15.538446,42.219414,76.595976,132.194052,160.849368,0,17.987292,25.541082,26.768232,26.768232,0,1,1,1,1
330,0,766170.022,4333852.177,18,15,24.128496,1,9.248069973,25.89209263,55.68715886,18.178182,38.543418,80.41923,129.848832,162.518292,0,13.984056,21.565116,26.768232,26.768232,0,1,1,1,1
331,0,766168.5985,4333853.876,9,15,24.128496,1,8.027216696,26.33257929,52.14238607,18.374526,35.903682,76.105116,129.974274,163.281852,0,11.34432,21.565116,26.768232,26.768232,0,1,1,1,1
332,0,766167.8456,4333853.568,24,15,24.128496,1,8.62396644,25.32795853,52.14238607,17.910936,35.903682,76.105116,128.57805,159.916734,0,11.34432,21.565116,26.768232,26.768232,0,1,1,1,1
333,0,766167.1996,4333855.269,13,15,24.128496,1,7.518223417,28.4588207,59.89089637,19.77075,42.039432,80.130168,131.74137,163.15641,1.396224,11.34432,21.565116,26.768232,26.768232,1,1,1,1,1
334,0,766166.1595,4333856.84,22,15,24.128496,1,7.118219966,23.82400762,63.18063934,16.083846,44.444646,85.02786,134.402922,171.113796,1.396224,11.34432,21.565116,26.768232,26.768232,1,1,1,1,1
335,0,766147.227,4333860.139,31,15,24.128496,1,23.85244026,15.16066263,39.64841017,10.875276,28.371708,65.486178,119.508048,170.62839,0,0,5.34492,11.34432,25.541082,0,0,1,1,1
336,0,766144.8559,4333865.397,18,15,24.128496,1,25.03810555,18.80357517,51.65093593,13.738626,37.430802,49.216896,128.016288,178.15491,0,0,2.1816,11.34432,18.92538,0,0,1,1,1
